GasDate,FacilityName,FacilityId,FacilityType,Demand,Supply,TransferIn,TransferOut,HeldInStorage,State,LocationName,LocationId,Completeness,LastUpdated
20/02/2020,Moomba to Adelaide Pipeline System,550054,PIPE,0,81.379,53.491,0,,SA,Moomba Hub,550017,,2020-02-21T11:31:05+11:00
20/02/2020,Moomba to Adelaide Pipeline System,550054,PIPE,99.988,0,0,0,,SA,Regional - SA,590013,,2020-02-21T11:31:05+11:00
21/02/2020,Moomba to Adelaide Pipeline System,550054,PIPE,39.832,0,0,0,,SA,Adelaide,550016,,2020-02-22T11:31:05+11:00
21/02/2020,Moomba to Adelaide Pipeline System,550054,PIPE,0,75.173,58.488,0,,SA,Moomba Hub,550017,,2020-02-22T11:31:05+11:00
21/02/2020,Moomba to Adelaide Pipeline System,550054,PIPE,98.258,0,0,0,,SA,Regional - SA,590013,,2020-02-22T11:31:05+11:00
22/02/2020,Moomba to Adelaide Pipeline System,550054,PIPE,34.158,0,0,0,,SA,Adelaide,550016,,2020-02-23T11:31:05+11:00
22/02/2020,Moomba to Adelaide Pipeline System,550054,PIPE,0,72.436,70.459,0,,SA,Moomba Hub,550017,,2020-02-23T11:31:05+11:00
22/02/2020,Moomba to Adelaide Pipeline System,550054,PIPE,116.263,0,0,0,,SA,Regional - SA,590013,,2020-02-23T11:31:05+11:00
23/02/2020,Moomba to Adelaide Pipeline System,550054,PIPE,28.946,0,0,0,,SA,Adelaide,550016,,2020-02-24T11:31:05+11:00
23/02/2020,Moomba to Adelaide Pipeline System,550054,PIPE,0,73.132,101.436,0,,SA,Moomba Hub,550017,,2020-02-24T11:31:05+11:00
23/02/2020,Moomba to Adelaide Pipeline System,550054,PIPE,146.625,0,0,0,,SA,Regional - SA,590013,,2020-02-24T11:31:05+11:00
24/02/2020,Moomba to Adelaide Pipeline System,550054,PIPE,30.201,0,0,0,,SA,Adelaide,550016,,2020-02-25T11:32:05+11:00
24/02/2020,Moomba to Adelaide Pipeline System,550054,PIPE,0,73.642,97.442,0,,SA,Moomba Hub,550017,,2020-02-25T11:32:05+11:00
24/02/2020,Moomba to Adelaide Pipeline System,550054,PIPE,127.877,0,0,0,,SA,Regional - SA,590013,,2020-02-25T11:32:05+11:00
25/02/2020,Moomba to Adelaide Pipeline System,550054,PIPE,32.907,0,0,0,,SA,Adelaide,550016,,2020-02-26T11:31:05+11:00
25/02/2020,Moomba to Adelaide Pipeline System,550054,PIPE,0,68.199,108.425,0,,SA,Moomba Hub,550017,,2020-02-26T11:31:05+11:00
25/02/2020,Moomba to Adelaide Pipeline System,550054,PIPE,131.254,0,0,0,,SA,Regional - SA,590013,,2020-02-26T11:31:05+11:00
26/02/2020,Moomba to Adelaide Pipeline System,550054,PIPE,39.817,0,0,0,,SA,Adelaide,550016,,2020-02-27T11:31:05+11:00
26/02/2020,Moomba to Adelaide Pipeline System,550054,PIPE,0,70.605,53.489,0,,SA,Moomba Hub,550017,,2020-02-27T11:31:05+11:00
26/02/2020,Moomba to Adelaide Pipeline System,550054,PIPE,83.963,0,0,0,,SA,Regional - SA,590013,,2020-02-27T11:31:05+11:00
01/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,6.664,0,,VIC,Regional - VIC,590012,,2020-02-02T12:47:54+11:00
01/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0,6.636,,SA,Regional - SA,590013,,2020-02-02T12:47:54+11:00
02/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,7.063,0,,VIC,Regional - VIC,590012,,2020-02-03T12:46:54+11:00
02/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0,7.05,,SA,Regional - SA,590013,,2020-02-03T12:46:54+11:00
03/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,9.549,0,,VIC,Regional - VIC,590012,,2020-02-04T12:46:54+11:00
03/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0,7.222,,SA,Regional - SA,590013,,2020-02-04T12:46:54+11:00
04/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,7.255,0,,VIC,Regional - VIC,590012,,2020-02-05T12:46:55+11:00
04/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0,7.252,,SA,Regional - SA,590013,,2020-02-05T12:46:55+11:00
05/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,8.48,0,,VIC,Regional - VIC,590012,,2020-02-06T12:46:55+11:00
05/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0,7.352,,SA,Regional - SA,590013,,2020-02-06T12:46:55+11:00
06/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,7.151,0,,VIC,Regional - VIC,590012,,2020-02-07T12:45:54+11:00
06/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0,7.241,,SA,Regional - SA,590013,,2020-02-07T12:45:54+11:00
07/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,6.492,0,,VIC,Regional - VIC,590012,,2020-02-08T12:45:54+11:00
07/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0,6.472,,SA,Regional - SA,590013,,2020-02-08T12:45:54+11:00
08/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,9.956,0,,VIC,Regional - VIC,590012,,2020-02-09T12:46:54+11:00
08/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0,7.612,,SA,Regional - SA,590013,,2020-02-09T12:46:54+11:00
09/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,11.118,0,,VIC,Regional - VIC,590012,,2020-02-10T12:46:54+11:00
09/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0,7.61,,SA,Regional - SA,590013,,2020-02-10T12:46:54+11:00
10/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,9.795,0,,VIC,Regional - VIC,590012,,2020-02-11T12:46:54+11:00
10/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0,7.028,,SA,Regional - SA,590013,,2020-02-11T12:46:54+11:00
11/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,6.252,0,,VIC,Regional - VIC,590012,,2020-02-13T14:20:42+11:00
11/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0,4.886,,SA,Regional - SA,590013,,2020-02-13T14:20:42+11:00
12/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,6.752,0,,VIC,Regional - VIC,590012,,2020-02-13T14:21:42+11:00
12/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0,6.603,,SA,Regional - SA,590013,,2020-02-13T14:21:42+11:00
13/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,6.755,0,,VIC,Regional - VIC,590012,,2020-02-14T12:47:42+11:00
13/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0,4.495,,SA,Regional - SA,590013,,2020-02-14T12:47:42+11:00
14/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,7.016,0,,VIC,Regional - VIC,590012,,2020-02-15T12:46:42+11:00
14/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0,7.07,,SA,Regional - SA,590013,,2020-02-15T12:46:42+11:00
15/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,3.211,0,,VIC,Regional - VIC,590012,,2020-02-16T12:46:41+11:00
15/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0,3.206,,SA,Regional - SA,590013,,2020-02-16T12:46:41+11:00
16/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0.98,0,,VIC,Regional - VIC,590012,,2020-02-17T12:46:42+11:00
16/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0,1.013,,SA,Regional - SA,590013,,2020-02-17T12:46:42+11:00
17/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,2.69,0,,VIC,Regional - VIC,590012,,2020-02-18T12:46:41+11:00
17/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0,1.836,,SA,Regional - SA,590013,,2020-02-18T12:46:41+11:00
18/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0.964,0,,VIC,Regional - VIC,590012,,2020-02-19T12:46:17+11:00
18/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0,0.977,,SA,Regional - SA,590013,,2020-02-19T12:46:17+11:00
19/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0.487,0,,VIC,Regional - VIC,590012,,2020-02-20T12:46:17+11:00
19/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0,0.401,,SA,Regional - SA,590013,,2020-02-20T12:46:17+11:00
20/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,1.068,0,,VIC,Regional - VIC,590012,,2020-02-21T12:46:28+11:00
20/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0,1.083,,SA,Regional - SA,590013,,2020-02-21T12:46:28+11:00
21/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0.634,0,,VIC,Regional - VIC,590012,,2020-02-22T12:46:28+11:00
21/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0,0.538,,SA,Regional - SA,590013,,2020-02-22T12:46:28+11:00
22/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0.156,0,,VIC,Regional - VIC,590012,,2020-02-23T12:46:28+11:00
22/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0,0.148,,SA,Regional - SA,590013,,2020-02-23T12:46:28+11:00
23/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0.525,0,,VIC,Regional - VIC,590012,,2020-02-24T12:47:28+11:00
23/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0,0.526,,SA,Regional - SA,590013,,2020-02-24T12:47:28+11:00
24/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0.205,0,,VIC,Regional - VIC,590012,,2020-02-25T12:46:27+11:00
24/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0,0.119,,SA,Regional - SA,590013,,2020-02-25T12:46:27+11:00
25/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,3.291,0,,VIC,Regional - VIC,590012,,2020-02-26T12:46:17+11:00
25/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0,3.318,,SA,Regional - SA,590013,,2020-02-26T12:46:17+11:00
26/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,4.264,0,,VIC,Regional - VIC,590012,,2020-02-27T11:47:17+11:00
26/02/2020,South East South Australia Pipeline (SESA),550060,PIPE,0,0,0,4.187,,SA,Regional - SA,590013,,2020-02-27T11:47:17+11:00
01/02/2020,South East Pipeline System,550061,PIPE,6.627,0,6.636,0,,SA,Regional - SA,590013,,2020-02-02T11:32:05+11:00
02/02/2020,South East Pipeline System,550061,PIPE,7.079,0,7.05,0,,SA,Regional - SA,590013,,2020-02-03T11:32:05+11:00
03/02/2020,South East Pipeline System,550061,PIPE,7.271,0,7.222,0,,SA,Regional - SA,590013,,2020-02-04T11:32:05+11:00
04/02/2020,South East Pipeline System,550061,PIPE,7.257,0,7.252,0,,SA,Regional - SA,590013,,2020-02-05T11:32:05+11:00
05/02/2020,South East Pipeline System,550061,PIPE,7.514,0,7.352,0,,SA,Regional - SA,590013,,2020-02-06T11:32:05+11:00
06/02/2020,South East Pipeline System,550061,PIPE,7.459,0,7.241,0,,SA,Regional - SA,590013,,2020-02-07T11:32:05+11:00
07/02/2020,South East Pipeline System,550061,PIPE,6.491,0,6.472,0,,SA,Regional - SA,590013,,2020-02-08T11:32:05+11:00
08/02/2020,South East Pipeline System,550061,PIPE,7.612,0,7.612,0,,SA,Regional - SA,590013,,2020-02-09T11:32:05+11:00
09/02/2020,South East Pipeline System,550061,PIPE,7.615,0,7.61,0,,SA,Regional - SA,590013,,2020-02-10T11:32:05+11:00
10/02/2020,South East Pipeline System,550061,PIPE,7.217,0,7.028,0,,SA,Regional - SA,590013,,2020-02-11T11:32:05+11:00
11/02/2020,South East Pipeline System,550061,PIPE,4.889,0,4.886,0,,SA,Regional - SA,590013,,2020-02-12T11:32:05+11:00
12/02/2020,South East Pipeline System,550061,PIPE,6.972,0,6.603,0,,SA,Regional - SA,590013,,2020-02-13T11:32:05+11:00
13/02/2020,South East Pipeline System,550061,PIPE,4.317,0,4.495,0,,SA,Regional - SA,590013,,2020-02-14T11:32:05+11:00
14/02/2020,South East Pipeline System,550061,PIPE,7.472,0,7.07,0,,SA,Regional - SA,590013,,2020-02-15T11:32:05+11:00
15/02/2020,South East Pipeline System,550061,PIPE,7.3,0,3.206,0,,SA,Regional - SA,590013,,2020-02-16T11:32:05+11:00
16/02/2020,South East Pipeline System,550061,PIPE,7.211,0,1.013,0,,SA,Regional - SA,590013,,2020-02-17T11:32:05+11:00
17/02/2020,South East Pipeline System,550061,PIPE,7.32,0,1.836,0,,SA,Regional - SA,590013,,2020-02-18T11:32:05+11:00
18/02/2020,South East Pipeline System,550061,PIPE,7.29,0,0.977,0,,SA,Regional - SA,590013,,2020-02-19T11:32:05+11:00
19/02/2020,South East Pipeline System,550061,PIPE,7.406,0,0.401,0,,SA,Regional - SA,590013,,2020-02-20T11:32:05+11:00
20/02/2020,South East Pipeline System,550061,PIPE,7.211,0,1.083,0,,SA,Regional - SA,590013,,2020-02-21T11:32:05+11:00
21/02/2020,South East Pipeline System,550061,PIPE,7.465,0,0.538,0,,SA,Regional - SA,590013,,2020-02-22T11:32:05+11:00
22/02/2020,South East Pipeline System,550061,PIPE,6.955,0,0.148,0,,SA,Regional - SA,590013,,2020-02-23T11:33:05+11:00
23/02/2020,South East Pipeline System,550061,PIPE,7.412,0,0.526,0,,SA,Regional - SA,590013,,2020-02-24T11:32:05+11:00
24/02/2020,South East Pipeline System,550061,PIPE,6.974,0,0.119,0,,SA,Regional - SA,590013,,2020-02-25T11:32:06+11:00
25/02/2020,South East Pipeline System,550061,PIPE,7.237,0,3.318,0,,SA,Regional - SA,590013,,2020-02-26T11:32:05+11:00
26/02/2020,South East Pipeline System,550061,PIPE,7.515,0,4.187,0,,SA,Regional - SA,590013,,2020-02-27T11:32:05+11:00
01/02/2020,Tasmania Gas Pipeline,570050,PIPE,0,0,19.519,0,,VIC,Longford Hub,530015,,2020-02-03T12:00:59+11:00
01/02/2020,Tasmania Gas Pipeline,570050,PIPE,15.907,0,0,0,,TAS,Regional - TAS,590014,,2020-02-03T12:00:59+11:00
02/02/2020,Tasmania Gas Pipeline,570050,PIPE,0,0,16.264,0,,VIC,Longford Hub,530015,,2020-02-04T12:01:00+11:00
02/02/2020,Tasmania Gas Pipeline,570050,PIPE,16.785,0,0,0,,TAS,Regional - TAS,590014,,2020-02-04T12:01:00+11:00
03/02/2020,Tasmania Gas Pipeline,570050,PIPE,0,0,20.02,0.661,,VIC,Longford Hub,530015,,2020-02-05T12:01:00+11:00
03/02/2020,Tasmania Gas Pipeline,570050,PIPE,17.805,0,0,0,,TAS,Regional - TAS,590014,,2020-02-05T12:01:00+11:00
04/02/2020,Tasmania Gas Pipeline,570050,PIPE,0,0,17.12,2.072,,VIC,Longford Hub,530015,,2020-02-06T12:00:59+11:00
04/02/2020,Tasmania Gas Pipeline,570050,PIPE,17.28,0,0,0,,TAS,Regional - TAS,590014,,2020-02-06T12:00:59+11:00
05/02/2020,Tasmania Gas Pipeline,570050,PIPE,0,0,17.754,0.662,,VIC,Longford Hub,530015,,2020-02-07T12:00:00+11:00
05/02/2020,Tasmania Gas Pipeline,570050,PIPE,17.555,0,0,0,,TAS,Regional - TAS,590014,,2020-02-07T12:00:00+11:00
06/02/2020,Tasmania Gas Pipeline,570050,PIPE,0,0,18.991,0,,VIC,Longford Hub,530015,,2020-02-08T12:01:00+11:00
06/02/2020,Tasmania Gas Pipeline,570050,PIPE,14.778,0,0,0,,TAS,Regional - TAS,590014,,2020-02-08T12:01:00+11:00
07/02/2020,Tasmania Gas Pipeline,570050,PIPE,0,0,27.396,0,,VIC,Longford Hub,530015,,2020-02-09T12:01:00+11:00
07/02/2020,Tasmania Gas Pipeline,570050,PIPE,16.759,0,0,0,,TAS,Regional - TAS,590014,,2020-02-09T12:01:00+11:00
08/02/2020,Tasmania Gas Pipeline,570050,PIPE,0,0,19.779,0,,VIC,Longford Hub,530015,,2020-02-10T12:01:00+11:00
08/02/2020,Tasmania Gas Pipeline,570050,PIPE,15.836,0,0,0,,TAS,Regional - TAS,590014,,2020-02-10T12:01:00+11:00
09/02/2020,Tasmania Gas Pipeline,570050,PIPE,0,0,14.972,0,,VIC,Longford Hub,530015,,2020-02-11T12:00:00+11:00
09/02/2020,Tasmania Gas Pipeline,570050,PIPE,15.485,0,0,0,,TAS,Regional - TAS,590014,,2020-02-11T12:00:00+11:00
10/02/2020,Tasmania Gas Pipeline,570050,PIPE,0,0,18.326,0,,VIC,Longford Hub,530015,,2020-02-12T12:01:00+11:00
10/02/2020,Tasmania Gas Pipeline,570050,PIPE,17.044,0,0,0,,TAS,Regional - TAS,590014,,2020-02-12T12:01:00+11:00
11/02/2020,Tasmania Gas Pipeline,570050,PIPE,0,0,18.043,0,,VIC,Longford Hub,530015,,2020-02-13T12:00:00+11:00
11/02/2020,Tasmania Gas Pipeline,570050,PIPE,17.061,0,0,0,,TAS,Regional - TAS,590014,,2020-02-13T12:00:00+11:00
12/02/2020,Tasmania Gas Pipeline,570050,PIPE,0,0,16.593,0,,VIC,Longford Hub,530015,,2020-02-14T12:00:59+11:00
12/02/2020,Tasmania Gas Pipeline,570050,PIPE,17.229,0,0,0,,TAS,Regional - TAS,590014,,2020-02-14T12:00:59+11:00
13/02/2020,Tasmania Gas Pipeline,570050,PIPE,0,0,15.581,0,,VIC,Longford Hub,530015,,2020-02-15T12:01:00+11:00
13/02/2020,Tasmania Gas Pipeline,570050,PIPE,16.112,0,0,0,,TAS,Regional - TAS,590014,,2020-02-15T12:01:00+11:00
14/02/2020,Tasmania Gas Pipeline,570050,PIPE,0,0,17.108,0,,VIC,Longford Hub,530015,,2020-02-16T12:00:00+11:00
14/02/2020,Tasmania Gas Pipeline,570050,PIPE,16.209,0,0,0,,TAS,Regional - TAS,590014,,2020-02-16T12:00:00+11:00
15/02/2020,Tasmania Gas Pipeline,570050,PIPE,0,0,20.206,0,,VIC,Longford Hub,530015,,2020-02-17T12:01:00+11:00
15/02/2020,Tasmania Gas Pipeline,570050,PIPE,13.7,0,0,0,,TAS,Regional - TAS,590014,,2020-02-17T12:01:00+11:00
16/02/2020,Tasmania Gas Pipeline,570050,PIPE,0,0,17.629,0,,VIC,Longford Hub,530015,,2020-02-18T12:00:59+11:00
16/02/2020,Tasmania Gas Pipeline,570050,PIPE,14.518,0,0,0,,TAS,Regional - TAS,590014,,2020-02-18T12:00:59+11:00
17/02/2020,Tasmania Gas Pipeline,570050,PIPE,0,0,18.417,0,,VIC,Longford Hub,530015,,2020-02-19T12:00:01+11:00
17/02/2020,Tasmania Gas Pipeline,570050,PIPE,15.609,0,0,0,,TAS,Regional - TAS,590014,,2020-02-19T12:00:01+11:00
18/02/2020,Tasmania Gas Pipeline,570050,PIPE,0,0,17.555,0,,VIC,Longford Hub,530015,,2020-02-20T12:01:00+11:00
18/02/2020,Tasmania Gas Pipeline,570050,PIPE,18.188,0,0,0,,TAS,Regional - TAS,590014,,2020-02-20T12:01:00+11:00
19/02/2020,Tasmania Gas Pipeline,570050,PIPE,0,0,13.368,0.945,,VIC,Longford Hub,530015,,2020-02-21T12:00:00+11:00
19/02/2020,Tasmania Gas Pipeline,570050,PIPE,17.395,0,0,0,,TAS,Regional - TAS,590014,,2020-02-21T12:00:00+11:00
20/02/2020,Tasmania Gas Pipeline,570050,PIPE,0,0,18.442,4.992,,VIC,Longford Hub,530015,,2020-02-22T12:01:00+11:00
20/02/2020,Tasmania Gas Pipeline,570050,PIPE,14.951,0,0,0,,TAS,Regional - TAS,590014,,2020-02-22T12:01:00+11:00
21/02/2020,Tasmania Gas Pipeline,570050,PIPE,0,0,22.07,0,,VIC,Longford Hub,530015,,2020-02-23T12:00:59+11:00
21/02/2020,Tasmania Gas Pipeline,570050,PIPE,12.364,0,0,0,,TAS,Regional - TAS,590014,,2020-02-23T12:00:59+11:00
22/02/2020,Tasmania Gas Pipeline,570050,PIPE,0,0,12.426,0,,VIC,Longford Hub,530015,,2020-02-24T12:01:00+11:00
22/02/2020,Tasmania Gas Pipeline,570050,PIPE,11.066,0,0,0,,TAS,Regional - TAS,590014,,2020-02-24T12:01:00+11:00
23/02/2020,Tasmania Gas Pipeline,570050,PIPE,0,0,11.348,0,,VIC,Longford Hub,530015,,2020-02-25T12:01:00+11:00
23/02/2020,Tasmania Gas Pipeline,570050,PIPE,10.704,0,0,0,,TAS,Regional - TAS,590014,,2020-02-25T12:01:00+11:00
24/02/2020,Tasmania Gas Pipeline,570050,PIPE,0,0,16.943,0.001,,VIC,Longford Hub,530015,,2020-02-26T12:00:59+11:00
24/02/2020,Tasmania Gas Pipeline,570050,PIPE,12.845,0,0,0,,TAS,Regional - TAS,590014,,2020-02-26T12:00:59+11:00
25/02/2020,Tasmania Gas Pipeline,570050,PIPE,0,0,25.486,0.001,,VIC,Longford Hub,530015,,2020-02-26T12:01:00+11:00
25/02/2020,Tasmania Gas Pipeline,570050,PIPE,12.77,0,0,0,,TAS,Regional - TAS,590014,,2020-02-26T12:01:00+11:00
01/02/2020,Amadeus Gas Pipeline,580010,PIPE,25.252,0,0,0.162,,NT,Darwin,580001,,2020-02-02T12:47:54+11:00
01/02/2020,Amadeus Gas Pipeline,580010,PIPE,23.174,38.588,87.62,78.88,,NT,Regional - NT,590017,,2020-02-02T12:47:54+11:00
02/02/2020,Amadeus Gas Pipeline,580010,PIPE,26.926,0,0,0.101,,NT,Darwin,580001,,2020-02-03T12:46:54+11:00
02/02/2020,Amadeus Gas Pipeline,580010,PIPE,20.119,37.688,86.27,56.497,,NT,Regional - NT,590017,,2020-02-03T12:46:54+11:00
03/02/2020,Amadeus Gas Pipeline,580010,PIPE,28.918,0,0,0.031,,NT,Darwin,580001,,2020-02-04T12:46:54+11:00
03/02/2020,Amadeus Gas Pipeline,580010,PIPE,22.06,24.493,81.57,21.49,,NT,Regional - NT,590017,,2020-02-04T12:46:54+11:00
04/02/2020,Amadeus Gas Pipeline,580010,PIPE,25.985,0,0,0.11,,NT,Darwin,580001,,2020-02-05T12:46:55+11:00
04/02/2020,Amadeus Gas Pipeline,580010,PIPE,23.795,26.706,73.97,45.359,,NT,Regional - NT,590017,,2020-02-05T12:46:55+11:00
05/02/2020,Amadeus Gas Pipeline,580010,PIPE,26.504,0,0,0.065,,NT,Darwin,580001,,2020-02-06T12:46:55+11:00
05/02/2020,Amadeus Gas Pipeline,580010,PIPE,23.721,27.935,75.04,73.808,,NT,Regional - NT,590017,,2020-02-06T12:46:55+11:00
06/02/2020,Amadeus Gas Pipeline,580010,PIPE,26.068,0,0,0.033,,NT,Darwin,580001,,2020-02-07T12:45:54+11:00
06/02/2020,Amadeus Gas Pipeline,580010,PIPE,25.659,38.69,83.16,78.895,,NT,Regional - NT,590017,,2020-02-07T12:45:54+11:00
07/02/2020,Amadeus Gas Pipeline,580010,PIPE,26.306,0,0,0.026,,NT,Darwin,580001,,2020-02-08T12:45:54+11:00
07/02/2020,Amadeus Gas Pipeline,580010,PIPE,26.719,40.193,87.01,79.378,,NT,Regional - NT,590017,,2020-02-08T12:45:54+11:00
08/02/2020,Amadeus Gas Pipeline,580010,PIPE,24.29,0,0,0.021,,NT,Darwin,580001,,2020-02-09T12:46:54+11:00
08/02/2020,Amadeus Gas Pipeline,580010,PIPE,23.883,36.614,84.04,78.917,,NT,Regional - NT,590017,,2020-02-09T12:46:54+11:00
09/02/2020,Amadeus Gas Pipeline,580010,PIPE,28.382,0,0,0.021,,NT,Darwin,580001,,2020-02-10T12:46:54+11:00
09/02/2020,Amadeus Gas Pipeline,580010,PIPE,20.578,34.651,85.69,79.007,,NT,Regional - NT,590017,,2020-02-10T12:46:54+11:00
10/02/2020,Amadeus Gas Pipeline,580010,PIPE,30.498,0,0,0.03,,NT,Darwin,580001,,2020-02-11T12:46:54+11:00
10/02/2020,Amadeus Gas Pipeline,580010,PIPE,23.857,35.182,91.81,79.224,,NT,Regional - NT,590017,,2020-02-11T12:46:54+11:00
11/02/2020,Amadeus Gas Pipeline,580010,PIPE,27.205,0,0,0.059,,NT,Darwin,580001,,2020-02-13T14:20:42+11:00
11/02/2020,Amadeus Gas Pipeline,580010,PIPE,24.246,38.734,89.62,79.817,,NT,Regional - NT,590017,,2020-02-13T14:20:42+11:00
12/02/2020,Amadeus Gas Pipeline,580010,PIPE,28.168,0,0,0.132,,NT,Darwin,580001,,2020-02-13T14:21:42+11:00
12/02/2020,Amadeus Gas Pipeline,580010,PIPE,25.823,38.422,93.09,80.17,,NT,Regional - NT,590017,,2020-02-13T14:21:42+11:00
13/02/2020,Amadeus Gas Pipeline,580010,PIPE,31.512,0,0,0.139,,NT,Darwin,580001,,2020-02-14T12:47:42+11:00
13/02/2020,Amadeus Gas Pipeline,580010,PIPE,24.593,37.117,95.65,81.552,,NT,Regional - NT,590017,,2020-02-14T12:47:42+11:00
14/02/2020,Amadeus Gas Pipeline,580010,PIPE,32.502,0,0,0.121,,NT,Darwin,580001,,2020-02-15T12:46:42+11:00
14/02/2020,Amadeus Gas Pipeline,580010,PIPE,23.68,30.435,95.09,54.316,,NT,Regional - NT,590017,,2020-02-15T12:46:42+11:00
15/02/2020,Amadeus Gas Pipeline,580010,PIPE,29.806,0,0,0.162,,NT,Darwin,580001,,2020-02-16T12:46:41+11:00
15/02/2020,Amadeus Gas Pipeline,580010,PIPE,22.492,24.999,87.52,78.57,,NT,Regional - NT,590017,,2020-02-16T12:46:41+11:00
16/02/2020,Amadeus Gas Pipeline,580010,PIPE,27.369,0,0,0.059,,NT,Darwin,580001,,2020-02-17T12:46:42+11:00
16/02/2020,Amadeus Gas Pipeline,580010,PIPE,23.034,28.256,87.92,81.103,,NT,Regional - NT,590017,,2020-02-17T12:46:42+11:00
17/02/2020,Amadeus Gas Pipeline,580010,PIPE,34.017,0,0,0.027,,NT,Darwin,580001,,2020-02-18T12:46:41+11:00
17/02/2020,Amadeus Gas Pipeline,580010,PIPE,22.128,28.397,95.72,74.252,,NT,Regional - NT,590017,,2020-02-18T12:46:41+11:00
18/02/2020,Amadeus Gas Pipeline,580010,PIPE,34.795,0,0,0.028,,NT,Darwin,580001,,2020-02-19T12:46:17+11:00
18/02/2020,Amadeus Gas Pipeline,580010,PIPE,17.957,30.883,94.65,76.789,,NT,Regional - NT,590017,,2020-02-19T12:46:17+11:00
19/02/2020,Amadeus Gas Pipeline,580010,PIPE,29.8,0,0,0.03,,NT,Darwin,580001,,2020-02-20T12:46:17+11:00
19/02/2020,Amadeus Gas Pipeline,580010,PIPE,24.546,31.687,96.67,80.003,,NT,Regional - NT,590017,,2020-02-20T12:46:17+11:00
20/02/2020,Amadeus Gas Pipeline,580010,PIPE,26.461,0,0,0.027,,NT,Darwin,580001,,2020-02-21T12:46:28+11:00
20/02/2020,Amadeus Gas Pipeline,580010,PIPE,23.434,34.343,94.81,76.767,,NT,Regional - NT,590017,,2020-02-21T12:46:28+11:00
21/02/2020,Amadeus Gas Pipeline,580010,PIPE,25.663,0,0,0.028,,NT,Darwin,580001,,2020-02-22T12:46:28+11:00
21/02/2020,Amadeus Gas Pipeline,580010,PIPE,25.047,34.715,95.41,78.308,,NT,Regional - NT,590017,,2020-02-22T12:46:28+11:00
